Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,Chl,Turbidez,dif_norm_rtoa_B2_B3,dif_inv_rtoa_B2_B3,dif_norm_rtoa_B2_B4,dif_inv_rtoa_B2_B4,dif_norm_rtoa_B2_B5,dif_inv_rtoa_B2_B5,dif_norm_rtoa_B3_B4,dif_inv_rtoa_B3_B4,dif_norm_rtoa_B3_B5,dif_inv_rtoa_B3_B5,dif_norm_rtoa_B4_B5,dif_inv_rtoa_B4_B5,dall_gitelson_rtoa_B2_B3_B4,dall_gitelson_rtoa_B2_B3_B5,dall_gitelson_rtoa_B2_B4_B3,dall_gitelson_rtoa_B2_B4_B5,dall_gitelson_rtoa_B2_B5_B3,dall_gitelson_rtoa_B2_B5_B4,dall_gitelson_rtoa_B3_B4_B2,dall_gitelson_rtoa_B3_B4_B5,dall_gitelson_rtoa_B3_B5_B2,dall_gitelson_rtoa_B3_B5_B4,dall_gitelson_rtoa_B4_B5_B2,dall_gitelson_rtoa_B4_B5_B3,dif_norm_4_bands_rtoa_B2_B3_B4_B5,dif_norm_4_bands_rtoa_B2_B4_B3_B5,dif_norm_4_bands_rtoa_B2_B5_B3_B4,dif_norm_4_bands_rtoa_B3_B4_B2_B5,dif_norm_4_bands_rtoa_B3_B5_B2_B4,dif_norm_4_bands_rtoa_B4_B5_B2_B3,dif_rel_4bands_rtoa_B2_B3_B4_B5,dif_rel_4bands_rtoa_B2_B3_B5_B4,dif_rel_4bands_rtoa_B2_B4_B3_B5,dif_rel_4bands_rtoa_B2_B4_B5_B3,dif_rel_4bands_rtoa_B2_B5_B3_B4,dif_rel_4bands_rtoa_B2_B5_B4_B3,dif_rel_4bands_rtoa_B3_B2_B4_B5,dif_rel_4bands_rtoa_B3_B2_B5_B4,dif_rel_4bands_rtoa_B3_B4_B5_B2,dif_rel_4bands_rtoa_B3_B5_B4_B2,dif_rel_4bands_rtoa_B4_B2_B5_B3,dif_rel_4bands_rtoa_B4_B3_B5_B2,sum_norm_3bands_rtoa_B2_B4_B3,sum_norm_3bands_rtoa_B3_B5_B4
2021-11-26,CTD1,4187246,695025,0.1359,0.0965,0.0633,0.0332,0.0273,0.0243,0.0219,0.0174,0.0162,0.0071,0.0012,0.0033,0.0019,0.532,2.728,0.208,-5.435,0.488,-19.758,0.559,-26.267,0.312,-14.323,0.397,-20.832,0.098,-6.51,-0.18,-0.148,-1.251,-0.539,-1.663,-0.872,-1.382,-0.391,-2.01,-0.692,-0.628,-0.412,0.549,0.699,0.717,0.243,0.278,0.037,0.308,0.702,0.588,2.475,1.628,3.01,-0.56,-0.166,1.624,1.975,-0.087,0.242,0.812,0.939
2021-11-26,CTD2,4181518,693105,0.1357,0.0954,0.0608,0.033,0.0281,0.0245,0.0219,0.0173,0.0156,0.0073,0.0013,0.004,0.0025,1.048,2.294,0.222,-5.965,0.486,-19.821,0.545,-25.105,0.296,-13.856,0.368,-19.14,0.08,-5.284,-0.197,-0.168,-1.205,-0.557,-1.526,-0.828,-1.322,-0.389,-1.826,-0.632,-0.504,-0.321,0.566,0.702,0.717,0.225,0.255,0.031,0.395,0.718,0.727,2.429,1.553,2.852,-0.537,-0.214,1.548,1.818,-0.116,0.248,0.822,0.948
2021-11-26,CTD3,4181698,695238,0.1349,0.0956,0.0603,0.0328,0.0271,0.0234,0.0216,0.0165,0.0155,0.0072,0.0013,0.0032,0.0018,1.045,2.838,0.226,-6.123,0.489,-20.028,0.558,-26.44,0.295,-13.904,0.38,-20.317,0.095,-6.413,-0.201,-0.166,-1.208,-0.543,-1.594,-0.867,-1.329,-0.377,-1.942,-0.666,-0.613,-0.387,0.589,0.719,0.736,0.224,0.259,0.037,0.375,0.759,0.69,2.465,1.689,2.984,-0.58,-0.195,1.555,1.882,-0.106,0.26,0.824,0.939
2021-11-26,CTD4,4180266,698264,0.1359,0.0961,0.0608,0.0328,0.0276,0.0235,0.0213,0.0163,0.0156,0.0072,0.0014,0.0036,0.002,1.34,4.303,0.225,-6.042,0.491,-20.082,0.554,-25.826,0.299,-14.04,0.376,-19.785,0.086,-5.744,-0.198,-0.167,-1.221,-0.554,-1.57,-0.847,-1.349,-0.388,-1.901,-0.649,-0.552,-0.349,0.584,0.716,0.732,0.226,0.258,0.033,0.392,0.739,0.727,2.476,1.628,2.942,-0.556,-0.209,1.566,1.862,-0.113,0.252,0.822,0.944
2021-11-26,CTD6,4176009,695829,0.134,0.0963,0.0637,0.0329,0.0273,0.0228,0.0203,0.0164,0.0152,0.0072,0.0012,0.0031,0.0018,2.255,3.298,0.204,-5.314,0.491,-20.011,0.558,-26.246,0.319,-14.697,0.4,-20.931,0.093,-6.235,-0.175,-0.145,-1.275,-0.546,-1.672,-0.863,-1.415,-0.401,-2.016,-0.689,-0.6,-0.397,0.542,0.697,0.714,0.249,0.282,0.035,0.307,0.682,0.594,2.498,1.591,3.011,-0.544,-0.168,1.653,1.992,-0.087,0.233,0.807,0.942
2021-11-26,CTD7,4176724,690397,0.147,0.1208,0.1034,0.0526,0.0403,0.0263,0.0257,0.0195,0.0178,0.0071,0.0013,0.0032,0.0013,2.031,1.859,0.078,-1.393,0.393,-10.733,0.5,-16.536,0.326,-9.34,0.439,-15.143,0.132,-5.802,-0.073,-0.056,-1.11,-0.433,-1.71,-0.87,-1.128,-0.376,-1.829,-0.797,-0.701,-0.6,0.187,0.475,0.516,0.315,0.364,0.055,-0.137,0.402,-0.269,1.907,1.032,2.489,-0.449,0.09,1.632,2.13,0.046,0.175,0.773,0.921
2021-11-26,CTD8,4174178,693048,0.1349,0.0989,0.0679,0.0335,0.0278,0.0237,0.0205,0.0158,0.0156,0.0072,0.0011,0.0028,0.0018,2.403,2.349,0.186,-4.616,0.494,-19.74,0.561,-25.86,0.339,-15.123,0.419,-21.244,0.093,-6.12,-0.155,-0.128,-1.34,-0.549,-1.756,-0.866,-1.496,-0.42,-2.101,-0.712,-0.605,-0.416,0.506,0.683,0.701,0.272,0.303,0.034,0.252,0.627,0.51,2.543,1.531,3.064,-0.518,-0.143,1.746,2.104,-0.071,0.212,0.794,0.944
2021-11-26,CTD9,4171106,693183,0.135,0.0997,0.072,0.0398,0.0327,0.0234,0.0216,0.0168,0.0159,0.0071,0.0014,0.0036,0.0019,1.966,10.698,0.161,-3.859,0.429,-15.096,0.506,-20.551,0.288,-11.237,0.375,-16.692,0.098,-5.455,-0.154,-0.126,-1.087,-0.494,-1.48,-0.818,-1.12,-0.367,-1.664,-0.664,-0.544,-0.393,0.382,0.572,0.599,0.243,0.282,0.041,0.168,0.563,0.303,2.051,1.24,2.496,-0.495,-0.099,1.481,1.803,-0.055,0.225,0.812,0.936
2021-11-26,CTD10,4170388,695646,0.1351,0.0982,0.0677,0.0346,0.0273,0.0231,0.021,0.0155,0.0149,0.0077,0.0011,0.003,0.0018,2.925,3.036,0.184,-4.588,0.479,-18.718,0.565,-26.447,0.324,-14.131,0.425,-21.859,0.118,-7.728,-0.159,-0.125,-1.267,-0.511,-1.79,-0.915,-1.388,-0.386,-2.147,-0.756,-0.759,-0.523,0.493,0.669,0.693,0.264,0.304,0.044,0.183,0.661,0.358,2.435,1.64,3.086,-0.578,-0.1,1.679,2.128,-0.051,0.233,0.8,0.929
2021-11-26,CTD11,4169609,700351,0.1322,0.0962,0.0635,0.0317,0.026,0.0224,0.0205,0.0161,0.0139,0.0072,0.0014,0.0029,0.0014,2.649,4.564,0.205,-5.353,0.504,-21.151,0.574,-28.067,0.334,-15.798,0.419,-22.714,0.099,-6.916,-0.17,-0.139,-1.343,-0.55,-1.782,-0.89,-1.52,-0.411,-2.185,-0.72,-0.665,-0.439,0.567,0.721,0.737,0.26,0.293,0.036,0.296,0.695,0.592,2.625,1.697,3.201,-0.559,-0.16,1.733,2.113,-0.08,0.229,0.801,0.94
2021-11-26,CTD12,4173438,695414,0.1346,0.0972,0.0658,0.034,0.0282,0.0234,0.021,0.0162,0.0155,0.0071,0.0012,0.0031,0.0024,2.623,2.944,0.193,-4.91,0.482,-19.124,0.55,-25.173,0.319,-14.214,0.4,-20.263,0.093,-6.049,-0.167,-0.138,-1.258,-0.539,-1.656,-0.856,-1.382,-0.401,-1.97,-0.689,-0.588,-0.398,0.505,0.672,0.691,0.254,0.287,0.036,0.272,0.648,0.525,2.43,1.512,2.93,-0.529,-0.152,1.645,1.984,-0.079,0.227,0.805,0.942
2021-12-01,CTD1,4187246,695025,0.1381,0.0973,0.0643,0.035,0.0297,0.026,0.0237,0.0184,0.0179,0.0071,0.0008,0.0045,0.0022,0.517,0.5935,0.204,-5.275,0.471,-18.294,0.532,-23.393,0.295,-13.019,0.368,-18.118,0.082,-5.099,-0.185,-0.157,-1.176,-0.543,-1.504,-0.819,-1.267,-0.387,-1.763,-0.634,-0.496,-0.328,0.51,0.663,0.681,0.231,0.262,0.033,0.335,0.665,0.615,2.318,1.439,2.732,-0.518,-0.188,1.532,1.805,-0.102,0.239,0.819,0.947
2021-12-01,CTD2,4181518,693105,0.1368,0.0965,0.0617,0.0324,0.0273,0.0242,0.0211,0.0168,0.0159,0.0063,0.0009,0.0031,0.0013,0.7685,1.003,0.22,-5.845,0.497,-20.502,0.559,-26.267,0.311,-14.657,0.387,-20.423,0.085,-5.766,-0.189,-0.16,-1.265,-0.56,-1.621,-0.851,-1.414,-0.4,-1.971,-0.662,-0.556,-0.356,0.583,0.72,0.735,0.237,0.267,0.032,0.377,0.721,0.718,2.536,1.63,3.01,-0.547,-0.203,1.621,1.924,-0.107,0.242,0.815,0.946
2021-12-01,CTD3,4181698,695238,0.1362,0.0958,0.0604,0.0325,0.0272,0.0226,0.0203,0.0157,0.0152,0.0063,0.001,0.0028,0.0015,0.762,0.9135,0.227,-6.118,0.493,-20.331,0.558,-26.326,0.3,-14.213,0.379,-20.208,0.089,-5.995,-0.199,-0.166,-1.228,-0.553,-1.59,-0.856,-1.362,-0.387,-1.936,-0.657,-0.574,-0.362,0.593,0.723,0.738,0.227,0.259,0.034,0.391,0.749,0.727,2.497,1.664,2.984,-0.564,-0.206,1.575,1.881,-0.111,0.254,0.821,0.943
2021-12-01,CTD4,4180266,698264,0.1363,0.097,0.0634,0.0321,0.0266,0.0227,0.0203,0.0149,0.0147,0.0058,0.001,0.0032,0.0021,0.905,0.9815,0.209,-5.464,0.503,-20.843,0.57,-27.285,0.328,-15.38,0.409,-21.821,0.094,-6.441,-0.175,-0.145,-1.321,-0.554,-1.73,-0.876,-1.492,-0.409,-2.117,-0.7,-0.625,-0.408,0.572,0.721,0.737,0.253,0.285,0.034,0.323,0.701,0.638,2.602,1.672,3.14,-0.553,-0.175,1.701,2.053,-0.089,0.232,0.805,0.942
