Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl
2018-10-03,CTD10,4170388,695646,0.0070148096,0.011289389,0.017426938,0.0047230874,0.0030236666,0.00082412444,0.00079939124,0.00031933692,4.433
2018-10-03,CTD11,4169609,700351,0.005677256,0.009450698,0.014454567,0.0039046742,0.0024630832,0.00066643674,0.0006449363,0.0002575484,1.1145
2018-10-03,CTD12,4173438,695414,0.010234908,0.017681856,0.027599752,0.0055887057,0.0034759424,0.00092558464,0.00089526427,0.0003560223,2.754
2018-11-07,CTD1,4187246,695025,0.0043481076,0.0071631577,0.013232977,0.004172324,0.0026976967,0.00073253945,0.00070812117,0.00028165005,111.6385
2018-11-07,CTD2,4181518,693105,0.0073096403,0.011466984,0.013970571,0.002609147,0.00157838,0.00042061805,0.00040287734,0.0001601723,0.997
2018-11-07,CTD3,4181698,695238,0.00698932,0.0107611,0.013341473,0.0028597044,0.0017389288,0.00046333115,0.00044339095,0.0001759284,1.34
2018-11-07,CTD4,4180266,698264,0.0060444046,0.008869298,0.011333637,0.0029633718,0.0018522514,0.00049934356,0.00047914972,0.00019006974,0.86
2018-11-07,CTD5,4179450,700268,0.015923297,0.02448526,0.028711237,0.0038401235,0.0023008552,0.0006071446,0.0005785808,0.00022899652,0.635
2018-11-07,CTD6,4176009,695829,0.00977445,0.016108945,0.022811417,0.0044826926,0.00276103,0.0007310535,0.0007049058,0.00028021404,1.278
2018-11-07,CTD7,4176724,690397,0.0044363327,0.0070407996,0.009760085,0.0023622478,0.0014589825,0.0003912551,0.0003767677,0.00015010401,0.858
2018-11-07,CTD8,4174178,693048,0.015624068,0.025549594,0.038542964,0.007524583,0.004675737,0.0012200817,0.0011710329,0.00046111425,2.1375
2018-11-07,CTD9,4171106,693183,0.012378646,0.02141191,0.042075258,0.015908873,0.011112272,0.0029945883,0.0029135135,0.0011278922,8.541
2018-11-07,CTD10,4170388,695646,0.0054092933,0.008407311,0.011420102,0.0027427338,0.001708269,0.00045872986,0.00044158896,0.00017570597,1.405
2018-11-07,CTD11,4169609,700351,0.004504032,0.007607584,0.013203908,0.003848134,0.0024881114,0.0006677896,0.00064627046,0.0002572195,1.1975
2018-11-07,CTD12,4173438,695414,0.007535773,0.012401666,0.01713068,0.0030224097,0.001825587,0.00048533277,0.00046582354,0.0001857777,1.0365
2019-03-12,CTD1,4187246,695025,0.004522166,0.007635626,0.014622315,0.0049655344,0.00330811,0.00093350146,0.00091393886,0.0003681479,0.8174999999999999
2019-03-12,CTD2,4181518,693105,0.010050367,0.015774252,0.017614365,0.0026819801,0.0015894758,0.00042430533,0.0004058234,0.00016193016,1.4645
2019-03-12,CTD3,4181698,695238,0.010768257,0.016543942,0.021359475,0.0042028297,0.002585948,0.0006968546,0.0006702159,0.00026704482,1.1095000000000002
2019-03-12,CTD4,4180266,698264,0.0057510682,0.008292796,0.008595217,0.0018820417,0.0011342781,0.0003041259,0.0002910472,0.00011551063,0.7295
2019-03-12,CTD5,4179450,700268,0.016758926,0.027080255,0.03268252,0.0041449107,0.0024319254,0.00063996,0.00061349105,0.0002447168,0.636
2019-03-12,CTD6,4176009,695829,0.010132045,0.015630595,0.017325923,0.0024986512,0.0014854375,0.00039779217,0.00038058028,0.0001517448,0.9375
2019-03-12,CTD7,4176724,690397,0.0059725195,0.009089606,0.011503559,0.00280784,0.0017460363,0.00047495565,0.00045734367,0.00018274071,1.361
2019-03-12,CTD8,4174178,693048,0.0080404235,0.012347715,0.015406445,0.0035097515,0.0021891799,0.0005928283,0.00057076436,0.00022754006,0.877
2019-03-12,CTD9,4171106,693183,0.019027185,0.0286817,0.0527771,0.024946675,0.018205497,0.005197353,0.005061133,0.001938825,0.386
2019-03-12,CTD10,4170388,695646,0.005290523,0.008325729,0.011709211,0.0035207388,0.0022447314,0.0006128218,0.0005928313,0.0002370268,0.788
2019-03-12,CTD11,4169609,700351,0.0054797614,0.008640723,0.010295115,0.0015754527,0.00092124153,0.00024246691,0.00023007668,9.083223e-05,0.786
2019-03-12,CTD12,4173438,695414,0.013008435,0.02121652,0.028384628,0.0044548367,0.002694669,0.0007163598,0.0006893331,0.00027489374,1.0545
2019-06-25,CTD1,4187246,695025,0.0053216177,0.009666507,0.019498268,0.006480728,0.004477021,0.0012543298,0.0012434484,0.0005019575,1.136
2019-06-25,CTD2,4181518,693105,0.005722842,0.010057006,0.021057112,0.009270257,0.0068359836,0.0020950427,0.0020996425,0.000852215,1.543
2019-06-25,CTD3,4181698,695238,0.004616796,0.008265023,0.016068736,0.005852656,0.0039034288,0.0010988377,0.0010873497,0.0004404915,1.4195
2019-06-25,CTD4,4180266,698264,0.0052224128,0.009103366,0.017485656,0.0059047956,0.0040188897,0.0011454272,0.0011314623,0.00045745523,1.3085
2019-06-25,CTD5,4179450,700268,0.013885308,0.024759213,0.03372269,0.0057319915,0.0034927768,0.00093350146,0.00091771915,0.0003698676,0.7885
2019-06-25,CTD6,4176009,695829,0.005476386,0.009718951,0.018583603,0.0075697717,0.0052032783,0.0014812476,0.001467574,0.000591202,1.596
2019-06-25,CTD7,4176724,690397,0.005561379,0.009536499,0.01886149,0.00594722,0.00415736,0.0012244981,0.0012124056,0.00049262244,1.958
2019-06-25,CTD8,4174178,693048,0.005561379,0.009919365,0.019241396,0.0057910443,0.0039106435,0.0011149114,0.0011039792,0.0004481445,1.4385
2019-06-25,CTD9,4171106,693183,0.01062144,0.01914194,0.04041115,0.016676633,0.012911794,0.0039897854,0.0039826687,0.0015753605,1.63
2019-06-25,CTD10,4170388,695646,0.006072269,0.010934778,0.021441981,0.0066739884,0.0045164656,0.0012797117,0.001265415,0.0005112439,1.337
2019-06-25,CTD11,4169609,700351,0.0044076336,0.0075194244,0.015676131,0.008144174,0.00605431,0.0018233509,0.0018194966,0.00073860673,1.6125
2019-06-25,CTD12,4173438,695414,0.0055119297,0.010430236,0.020671822,0.0062055886,0.004254722,0.001262906,0.0012566873,0.00051294937,1.414
2019-07-10,CTD1,4187246,695025,0.0059305048,0.010288107,0.019740239,0.0062415083,0.004128405,0.0011500497,0.0011333175,0.0004572634,0.993
2019-07-10,CTD2,4181518,693105,0.0064574606,0.011423203,0.01945135,0.0054114996,0.003526679,0.00097844,0.00096111296,0.00038782367,0.99
