Date,Buoy,Chl
2018-02-27,CTD3,1.972
2018-02-27,CTD4,2.207
2018-02-27,CTD5,0.78
2018-02-27,CTD6,2.183
2018-02-27,CTD7,1.947
2018-02-27,CTD8,2.467
2018-02-27,CTD9,
2018-03-07,CTD1,5.418
2018-03-07,CTD10,3.017
2018-03-07,CTD11,4.187
2018-03-07,CTD12,2.708
2018-03-07,CTD2,3.244
2018-03-07,CTD3,3.7
2018-03-07,CTD4,3.108
2018-03-07,CTD5,0.63
2018-03-07,CTD6,2.972
2018-03-07,CTD7,3.164
2018-03-07,CTD8,3.242
2018-03-07,CTD9,
2018-03-08,CTD5,0.4
2018-03-13,CTD1,4.972
2018-03-13,CTD10,2.931
2018-03-13,CTD11,2.825
2018-03-13,CTD12,2.62
2018-03-13,CTD2,2.401
2018-03-13,CTD3,2.85
2018-03-13,CTD4,2.519
2018-03-13,CTD5,0.51
2018-03-13,CTD6,2.509
2018-03-13,CTD7,2.357
2018-03-13,CTD8,3.09
2018-03-13,CTD9,
2018-03-26,CTD1,50.48
2018-03-26,CTD10,5.441
2018-03-26,CTD11,11.541
2018-03-26,CTD12,5.531
2018-03-26,CTD2,2.076
2018-03-26,CTD3,2.13
2018-03-26,CTD4,2.903
2018-03-26,CTD5,0.11
2018-03-26,CTD6,5.002
2018-03-26,CTD7,1.729
2018-03-26,CTD8,2.385
2018-03-26,CTD9,
2018-04-05,CTD1,16.804
2018-04-05,CTD10,2.362
2018-04-05,CTD11,2.194
2018-04-05,CTD12,1.974
2018-04-05,CTD2,1.576
2018-04-05,CTD3,1.55
2018-04-05,CTD4,1.261
2018-04-05,CTD5,1.03
2018-04-05,CTD6,1.498
2018-04-05,CTD7,1.852
2018-04-05,CTD8,1.407
2018-04-05,CTD9,
2018-04-17,CTD1,2.592
2018-04-17,CTD10,1.616
2018-04-17,CTD11,2.204
2018-04-17,CTD12,1.884
2018-04-17,CTD2,1.881
2018-04-17,CTD3,1.583
2018-04-17,CTD4,1.835
2018-04-17,CTD5,0.42
2018-04-17,CTD6,1.732
2018-04-17,CTD7,1.261
2018-04-17,CTD8,1.278
2018-04-17,CTD9,
2018-04-27,CTD1,0.719
2018-04-27,CTD10,6.014
2018-04-27,CTD11,3.489
2018-04-27,CTD12,3.091
2018-04-27,CTD2,1.071
2018-04-27,CTD3,1.113
2018-04-27,CTD4,1.607
2018-04-27,CTD5,0.56
2018-04-27,CTD6,2.505
2018-04-27,CTD7,3.112
2018-04-27,CTD8,4.443
2018-04-27,CTD9,
2018-05-02,CTD1,2.163
2018-05-02,CTD10,3.627
2018-05-02,CTD11,10.17
2018-05-02,CTD12,2.025
2018-05-02,CTD2,1.466
2018-05-02,CTD3,1.883
2018-05-02,CTD4,1.272
2018-05-02,CTD5,0.68
2018-05-02,CTD6,1.644
2018-05-02,CTD7,2.174
2018-05-02,CTD8,2.23
2018-05-02,CTD9,
2018-05-11,CTD1,1.672
2018-05-11,CTD10,1.823
2018-05-11,CTD11,1.57
2018-05-11,CTD12,1.394
2018-05-11,CTD2,1.158
2018-05-11,CTD3,1.17
2018-05-11,CTD4,1.43
2018-05-11,CTD5,0.31
2018-05-11,CTD6,1.249
2018-05-11,CTD7,2.154
2018-05-11,CTD8,1.807
2018-05-11,CTD9,
2018-05-16,CTD1,0.516
2018-05-16,CTD10,2.018
2018-05-16,CTD11,15.367
2018-05-16,CTD12,1.356
2018-05-16,CTD2,1.38
2018-05-16,CTD3,1.082
2018-05-16,CTD4,0.977
2018-05-16,CTD5,0.43
2018-05-16,CTD6,1.285
2018-05-16,CTD7,3.431
2018-05-16,CTD8,1.789
2018-05-16,CTD9,
2018-05-22,CTD1,1.699
2018-05-22,CTD10,1.669
2018-05-22,CTD11,2.081
2018-05-22,CTD12,1.483
2018-05-22,CTD2,1.177
2018-05-22,CTD3,0.64
2018-05-22,CTD4,0.602
2018-05-22,CTD5,0.32
2018-05-22,CTD6,2.177
2018-05-22,CTD7,3.167
2018-05-22,CTD8,1.942
2018-05-22,CTD9,
2018-05-30,CTD1,2.208
2018-05-30,CTD10,1.861
2018-05-30,CTD11,3.964
2018-05-30,CTD12,1.198
2018-05-30,CTD2,0.791
2018-05-30,CTD3,0.524
2018-05-30,CTD4,0.587
2018-05-30,CTD5,0.61
2018-05-30,CTD6,0.935
2018-05-30,CTD7,2.441
2018-05-30,CTD8,1.398
2018-05-30,CTD9,
2018-06-08,CTD1,2.218
2018-06-08,CTD10,2.343
2018-06-08,CTD11,2.675
2018-06-08,CTD12,1.96
2018-06-08,CTD2,1.038
2018-06-08,CTD3,0.527
2018-06-08,CTD4,0.525
2018-06-08,CTD5,0.06
2018-06-08,CTD6,2.798
2018-06-08,CTD7,3.691
2018-06-08,CTD8,3.179
2018-06-08,CTD9,
2018-06-12,CTD1,6.204
2018-06-12,CTD10,1.774
2018-06-12,CTD11,1.892
2018-06-12,CTD12,1.539
2018-06-12,CTD2,0.867
2018-06-12,CTD3,0.519
2018-06-12,CTD4,0.788
2018-06-12,CTD5,0.29
2018-06-12,CTD6,1.324
2018-06-12,CTD7,1.679
2018-06-12,CTD8,1.902
2018-06-12,CTD9,
2018-06-20,CTD1,0.886
2018-06-20,CTD10,1.27
2018-06-20,CTD11,1.222
2018-06-20,CTD12,1.133
2018-06-20,CTD2,0.648
2018-06-20,CTD3,0.739
2018-06-20,CTD4,0.925
2018-06-20,CTD5,0.32
2018-06-20,CTD6,1.581
2018-06-20,CTD7,1.22
2018-06-20,CTD8,1.542
2018-06-20,CTD9,
2018-06-26,CTD1,4.317
2018-06-26,CTD10,1.21
2018-06-26,CTD11,1.085
2018-06-26,CTD12,1.622
2018-06-26,CTD2,0.736
2018-06-26,CTD3,0.904
2018-06-26,CTD4,0.828
2018-06-26,CTD5,0.42
2018-06-26,CTD6,1.132
2018-06-26,CTD7,1.076
2018-06-26,CTD8,1.973
2018-06-26,CTD9,
2018-07-04,CTD1,0.811
2018-07-04,CTD10,1.179
2018-07-04,CTD11,1.301
2018-07-04,CTD12,1.799
2018-07-04,CTD2,0.962
2018-07-04,CTD3,0.982
2018-07-04,CTD4,1.642
2018-07-04,CTD5,0.82
2018-07-04,CTD6,1.331
2018-07-04,CTD7,0.965
2018-07-04,CTD8,2.349
2018-07-04,CTD9,
2018-07-10,CTD1,13.484
2018-07-10,CTD10,1.272
2018-07-10,CTD11,1.948
2018-07-10,CTD12,1.362
2018-07-10,CTD2,1.045
2018-07-10,CTD3,1.424
2018-07-10,CTD4,1.037
2018-07-10,CTD5,0.24
2018-07-10,CTD6,1.364
2018-07-10,CTD7,0.849
2018-07-10,CTD8,1.481
2018-07-10,CTD9,
2018-07-19,CTD1,0.835
2018-07-19,CTD10,1.413
2018-07-19,CTD11,1.127
2018-07-19,CTD12,1.931
2018-07-19,CTD2,0.806
2018-07-19,CTD3,0.799
2018-07-19,CTD4,0.957
2018-07-19,CTD5,0.9
2018-07-19,CTD6,1.159
2018-07-19,CTD7,0.888
2018-07-19,CTD8,1.42
2018-07-19,CTD9,
2018-07-24,CTD1,0.605
2018-07-24,CTD10,1.709
2018-07-24,CTD11,1.477
2018-07-24,CTD12,1.496
2018-07-24,CTD2,0.48
2018-07-24,CTD3,0.73
2018-07-24,CTD4,0.903
2018-07-24,CTD5,0.43
2018-07-24,CTD6,0.746
2018-07-24,CTD7,1.087
2018-07-24,CTD8,1.816
2018-07-24,CTD9,
2018-08-03,CTD1,0.334
2018-08-03,CTD10,1.236
2018-08-03,CTD11,9.041
2018-08-03,CTD12,2.722
2018-08-03,CTD2,0.599
2018-08-03,CTD3,0.688
2018-08-03,CTD4,0.616
2018-08-03,CTD5,0.29
2018-08-03,CTD6,2.273
2018-08-03,CTD7,0.812
2018-08-03,CTD8,1.349
2018-08-03,CTD9,
2018-08-09,CTD1,43.744
2018-08-09,CTD10,0.975
2018-08-09,CTD11,0.649
2018-08-09,CTD12,1.559
2018-08-09,CTD2,0.586
2018-08-09,CTD3,0.679
2018-08-09,CTD4,0.641
2018-08-09,CTD5,0.29
2018-08-09,CTD6,1.056
2018-08-09,CTD7,1.154
2018-08-09,CTD8,2.487
2018-08-09,CTD9,
2018-08-14,CTD1,257.347
2018-08-14,CTD10,1.092
2018-08-14,CTD11,0.596
2018-08-14,CTD12,1.235
2018-08-14,CTD2,0.881
2018-08-14,CTD3,0.563
2018-08-14,CTD4,0.54
2018-08-14,CTD5,0.33
2018-08-14,CTD6,1.038
2018-08-14,CTD7,0.579
2018-08-14,CTD8,1.467
2018-08-14,CTD9,
2018-08-23,CTD1,0.872
2018-08-23,CTD10,0.887
2018-08-23,CTD11,0.898
2018-08-23,CTD12,1.775
2018-08-23,CTD2,0.805
2018-08-23,CTD3,0.609
2018-08-23,CTD4,0.508
2018-08-23,CTD5,0.46
2018-08-23,CTD6,0.759
2018-08-23,CTD7,0.611
2018-08-23,CTD8,1.382
2018-08-23,CTD9,
2018-08-24,CTD5,
2018-08-29,CTD1,18.3
2018-08-29,CTD10,0.91
2018-08-29,CTD11,0.835
2018-08-29,CTD12,2.498
2018-08-29,CTD2,0.662
2018-08-29,CTD3,0.636
2018-08-29,CTD4,0.648
2018-08-29,CTD5,0.5
2018-08-29,CTD6,1.496
2018-08-29,CTD7,0.859
2018-08-29,CTD8,1.642
2018-08-29,CTD9,
2018-09-04,CTD1,0.622
2018-09-04,CTD10,0.839
2018-09-04,CTD11,1.125
2018-09-04,CTD12,2.274
2018-09-04,CTD2,0.899
2018-09-04,CTD3,0.553
2018-09-04,CTD4,0.611
2018-09-04,CTD5,0.25
2018-09-04,CTD6,1.267
2018-09-04,CTD7,2.742
2018-09-04,CTD8,1.219
2018-09-04,CTD9,
2018-09-13,CTD1,0.358
2018-09-13,CTD10,1.494
2018-09-13,CTD11,0.883
2018-09-13,CTD12,2.204
2018-09-13,CTD2,0.683
2018-09-13,CTD3,0.736
2018-09-13,CTD4,0.754
2018-09-13,CTD5,0.54
2018-09-13,CTD6,1.341
2018-09-13,CTD7,2.024
2018-09-13,CTD8,4.287
2018-09-13,CTD9,
2018-09-20,CTD1,0.403
2018-09-20,CTD10,1.388
2018-09-20,CTD11,1.068
2018-09-20,CTD12,1.369
2018-09-20,CTD2,0.596
2018-09-20,CTD3,0.665
2018-09-20,CTD4,0.54
2018-09-20,CTD5,0.49
2018-09-20,CTD6,1.227
2018-09-20,CTD7,0.972
2018-09-20,CTD8,1.603
2018-09-20,CTD9,
2018-09-25,CTD5,0.32
2018-10-03,CTD1,0.973
2018-10-03,CTD10,1.195
2018-10-03,CTD11,1.083
2018-10-03,CTD12,2.387
2018-10-03,CTD2,0.56
2018-10-03,CTD3,0.584
2018-10-03,CTD4,0.385
2018-10-03,CTD5,0.2
2018-10-03,CTD6,1.524
2018-10-03,CTD7,0.701
2018-10-03,CTD8,1.48
2018-10-03,CTD9,
2018-10-10,CTD1,55.583
2018-10-10,CTD10,1.821
2018-10-10,CTD11,1.208
2018-10-10,CTD12,1.222
2018-10-10,CTD2,0.907
2018-10-10,CTD3,0.773
2018-10-10,CTD4,1.27
2018-10-10,CTD5,2.5
2018-10-10,CTD6,0.931
2018-10-10,CTD7,3.258
