Date,Buoy,Chl
2018-05-02,CTD3,1.773
2018-05-02,CTD4,1.21
2018-05-02,CTD5,0.68
2018-05-02,CTD6,1.676
2018-05-02,CTD7,2.066
2018-05-02,CTD8,2.2
2018-05-02,CTD9,
2018-05-11,CTD1,1.672
2018-05-11,CTD10,1.86
2018-05-11,CTD11,1.894
2018-05-11,CTD12,1.302
2018-05-11,CTD2,1.099
2018-05-11,CTD3,1.12
2018-05-11,CTD4,1.331
2018-05-11,CTD5,0.31
2018-05-11,CTD6,1.121
2018-05-11,CTD7,2.117
2018-05-11,CTD8,1.543
2018-05-11,CTD9,
2018-05-16,CTD1,0.516
2018-05-16,CTD10,1.822
2018-05-16,CTD11,1.66
2018-05-16,CTD12,1.39
2018-05-16,CTD2,1.272
2018-05-16,CTD3,1.105
2018-05-16,CTD4,1.044
2018-05-16,CTD5,0.43
2018-05-16,CTD6,1.151
2018-05-16,CTD7,3.597
2018-05-16,CTD8,1.51
2018-05-16,CTD9,
2018-05-22,CTD1,1.699
2018-05-22,CTD10,1.724
2018-05-22,CTD11,1.933
2018-05-22,CTD12,1.719
2018-05-22,CTD2,1.114
2018-05-22,CTD3,0.654
2018-05-22,CTD4,0.718
2018-05-22,CTD5,0.32
2018-05-22,CTD6,2.131
2018-05-22,CTD7,3.004
2018-05-22,CTD8,1.962
2018-05-22,CTD9,
2018-05-30,CTD1,2.208
2018-05-30,CTD10,1.707
2018-05-30,CTD11,1.75
2018-05-30,CTD12,1.248
2018-05-30,CTD2,0.76
2018-05-30,CTD3,0.575
2018-05-30,CTD4,0.783
2018-05-30,CTD5,0.61
2018-05-30,CTD6,0.968
2018-05-30,CTD7,2.365
2018-05-30,CTD8,1.311
2018-05-30,CTD9,
2018-06-08,CTD1,2.218
2018-06-08,CTD10,2.47
2018-06-08,CTD11,2.123
2018-06-08,CTD12,1.734
2018-06-08,CTD2,1.113
2018-06-08,CTD3,0.566
2018-06-08,CTD4,0.473
2018-06-08,CTD5,0.06
2018-06-08,CTD6,2.566
2018-06-08,CTD7,3.209
2018-06-08,CTD8,2.526
2018-06-08,CTD9,
2018-06-12,CTD1,6.204
2018-06-12,CTD10,1.805
2018-06-12,CTD11,1.821
2018-06-12,CTD12,1.375
2018-06-12,CTD2,0.793
2018-06-12,CTD3,0.549
2018-06-12,CTD4,0.762
2018-06-12,CTD5,0.29
2018-06-12,CTD6,1.212
2018-06-12,CTD7,1.657
2018-06-12,CTD8,1.966
2018-06-12,CTD9,
2018-06-20,CTD1,0.886
2018-06-20,CTD10,1.327
2018-06-20,CTD11,1.176
2018-06-20,CTD12,1.043
2018-06-20,CTD2,0.658
2018-06-20,CTD3,0.658
2018-06-20,CTD4,0.662
2018-06-20,CTD5,0.32
2018-06-20,CTD6,0.876
2018-06-20,CTD7,1.066
2018-06-20,CTD8,1.268
2018-06-20,CTD9,
2018-06-26,CTD1,4.317
2018-06-26,CTD10,1.265
2018-06-26,CTD11,1.079
2018-06-26,CTD12,1.482
2018-06-26,CTD2,0.906
2018-06-26,CTD3,0.9
2018-06-26,CTD4,0.771
2018-06-26,CTD5,0.42
2018-06-26,CTD6,1.066
2018-06-26,CTD7,1.075
2018-06-26,CTD8,1.611
2018-06-26,CTD9,
2018-07-04,CTD1,0.811
2018-07-04,CTD10,1.351
2018-07-04,CTD11,1.413
2018-07-04,CTD12,1.769
2018-07-04,CTD2,0.975
2018-07-04,CTD3,0.948
2018-07-04,CTD4,1.296
2018-07-04,CTD5,0.82
2018-07-04,CTD6,1.283
2018-07-04,CTD7,0.957
2018-07-04,CTD8,2.35
2018-07-04,CTD9,
2018-07-10,CTD1,13.484
2018-07-10,CTD10,1.329
2018-07-10,CTD11,1.042
2018-07-10,CTD12,1.452
2018-07-10,CTD2,1.072
2018-07-10,CTD3,1.282
2018-07-10,CTD4,0.954
2018-07-10,CTD5,0.24
2018-07-10,CTD6,1.168
2018-07-10,CTD7,0.878
2018-07-10,CTD8,1.59
2018-07-10,CTD9,
2018-07-19,CTD1,0.835
2018-07-19,CTD10,1.547
2018-07-19,CTD11,1.03
2018-07-19,CTD12,1.632
2018-07-19,CTD2,0.765
2018-07-19,CTD3,0.75
2018-07-19,CTD4,0.988
2018-07-19,CTD5,0.9
2018-07-19,CTD6,1.12
2018-07-19,CTD7,0.868
2018-07-19,CTD8,1.409
2018-07-19,CTD9,
2018-07-24,CTD1,0.605
2018-07-24,CTD10,1.652
2018-07-24,CTD11,1.386
2018-07-24,CTD12,1.55
2018-07-24,CTD2,0.36
2018-07-24,CTD3,0.781
2018-07-24,CTD4,0.901
2018-07-24,CTD5,0.43
2018-07-24,CTD6,0.738
2018-07-24,CTD7,1.078
2018-07-24,CTD8,1.907
2018-07-24,CTD9,
2018-08-03,CTD1,0.334
2018-08-03,CTD10,1.156
2018-08-03,CTD11,1.126
2018-08-03,CTD12,2.787
2018-08-03,CTD2,0.704
2018-08-03,CTD3,0.73
2018-08-03,CTD4,0.682
2018-08-03,CTD5,0.29
2018-08-03,CTD6,2.082
2018-08-03,CTD7,0.927
2018-08-03,CTD8,1.502
2018-08-03,CTD9,
2018-08-09,CTD1,43.744
2018-08-09,CTD10,1.053
2018-08-09,CTD11,0.987
2018-08-09,CTD12,1.653
2018-08-09,CTD2,1.225
2018-08-09,CTD3,0.529
2018-08-09,CTD4,0.544
2018-08-09,CTD5,0.29
2018-08-09,CTD6,0.924
2018-08-09,CTD7,1.148
2018-08-09,CTD8,2.386
2018-08-09,CTD9,
2018-08-14,CTD1,257.347
2018-08-14,CTD10,1.334
2018-08-14,CTD11,0.387
2018-08-14,CTD12,3.013
2018-08-14,CTD2,4.632
2018-08-14,CTD3,2.296
2018-08-14,CTD4,0.969
2018-08-14,CTD5,0.33
2018-08-14,CTD6,0.651
2018-08-14,CTD7,0.549
2018-08-14,CTD8,1.341
2018-08-14,CTD9,
2018-08-23,CTD1,0.872
2018-08-23,CTD10,3.349
2018-08-23,CTD11,0.319
2018-08-23,CTD12,7.542
2018-08-23,CTD2,0.501
2018-08-23,CTD3,1.593
2018-08-23,CTD4,0.427
2018-08-23,CTD5,0.46
2018-08-23,CTD6,0.731
2018-08-23,CTD7,9.579
2018-08-23,CTD8,107.258
2018-08-23,CTD9,
2018-08-24,CTD5,
2018-08-29,CTD1,18.3
2018-08-29,CTD10,0.807
2018-08-29,CTD11,0.844
2018-08-29,CTD12,1.662
2018-08-29,CTD2,0.856
2018-08-29,CTD3,0.638
2018-08-29,CTD4,0.594
2018-08-29,CTD5,0.5
2018-08-29,CTD6,0.679
2018-08-29,CTD7,0.912
2018-08-29,CTD8,2.409
2018-08-29,CTD9,
2018-09-04,CTD1,0.622
2018-09-04,CTD10,0.881
2018-09-04,CTD11,0.638
2018-09-04,CTD12,2.58
2018-09-04,CTD2,0.848
2018-09-04,CTD3,0.612
2018-09-04,CTD4,0.691
2018-09-04,CTD5,0.25
2018-09-04,CTD6,1.005
2018-09-04,CTD7,1.972
2018-09-04,CTD8,0.992
2018-09-04,CTD9,
2018-09-13,CTD1,0.358
2018-09-13,CTD10,1.447
2018-09-13,CTD11,1.14
2018-09-13,CTD12,2.216
2018-09-13,CTD2,0.67
2018-09-13,CTD3,0.689
2018-09-13,CTD4,0.753
2018-09-13,CTD5,0.54
2018-09-13,CTD6,1.335
2018-09-13,CTD7,1.922
2018-09-13,CTD8,4.573
2018-09-13,CTD9,
2018-09-20,CTD1,0.403
2018-09-20,CTD10,1.486
2018-09-20,CTD11,0.996
2018-09-20,CTD12,1.302
2018-09-20,CTD2,0.56
2018-09-20,CTD3,0.735
2018-09-20,CTD4,0.522
2018-09-20,CTD5,0.49
2018-09-20,CTD6,1.257
2018-09-20,CTD7,0.948
2018-09-20,CTD8,1.891
2018-09-20,CTD9,
2018-09-25,CTD5,0.32
2018-10-03,CTD1,0.973
2018-10-03,CTD10,1.214
2018-10-03,CTD11,1.098
2018-10-03,CTD12,2.799
2018-10-03,CTD2,0.592
2018-10-03,CTD3,0.498
2018-10-03,CTD4,0.409
2018-10-03,CTD5,0.2
2018-10-03,CTD6,1.548
2018-10-03,CTD7,0.689
2018-10-03,CTD8,1.644
2018-10-03,CTD9,
2018-10-10,CTD1,55.583
2018-10-10,CTD10,1.364
2018-10-10,CTD11,0.841
2018-10-10,CTD12,1.175
2018-10-10,CTD2,1.347
2018-10-10,CTD3,1.266
2018-10-10,CTD4,1.058
2018-10-10,CTD5,2.5
2018-10-10,CTD6,0.851
2018-10-10,CTD7,1.854
