Date,Buoy,Chl
2018-03-07,CTD11,1.14
2018-03-07,CTD12,0.764
2018-03-07,CTD2,6.071
2018-03-07,CTD3,5.366
2018-03-07,CTD4,4.696
2018-03-07,CTD5,0.63
2018-03-07,CTD6,3.215
2018-03-07,CTD7,3.565
2018-03-07,CTD8,3.268
2018-03-07,CTD9,0.887
2018-03-08,CTD5,0.4
2018-03-13,CTD1,6.216
2018-03-13,CTD10,3.366
2018-03-13,CTD11,2.723
2018-03-13,CTD12,2.254
2018-03-13,CTD2,2.311
2018-03-13,CTD3,2.873
2018-03-13,CTD4,2.607
2018-03-13,CTD5,0.51
2018-03-13,CTD6,2.286
2018-03-13,CTD7,1.839
2018-03-13,CTD8,1.916
2018-03-13,CTD9,1.269
2018-03-26,CTD1,0.91
2018-03-26,CTD10,5.158
2018-03-26,CTD11,6.385
2018-03-26,CTD12,6.612
2018-03-26,CTD2,3.387
2018-03-26,CTD3,1.193
2018-03-26,CTD4,3.057
2018-03-26,CTD5,0.11
2018-03-26,CTD6,7.128
2018-03-26,CTD7,5.564
2018-03-26,CTD8,3.466
2018-03-26,CTD9,2.349
2018-04-05,CTD1,32.661
2018-04-05,CTD10,2.185
2018-04-05,CTD11,1.331
2018-04-05,CTD12,0.432
2018-04-05,CTD2,12.624
2018-04-05,CTD3,7.451
2018-04-05,CTD4,1.399
2018-04-05,CTD5,1.03
2018-04-05,CTD6,0.0
2018-04-05,CTD7,8.293
2018-04-05,CTD8,1.625
2018-04-05,CTD9,2.173
2018-04-17,CTD1,2.137
2018-04-17,CTD10,0.881
2018-04-17,CTD11,0.793
2018-04-17,CTD12,2.244
2018-04-17,CTD2,3.042
2018-04-17,CTD3,7.298
2018-04-17,CTD4,14.899
2018-04-17,CTD5,0.42
2018-04-17,CTD6,5.523
2018-04-17,CTD7,1.597
2018-04-17,CTD8,2.785
2018-04-17,CTD9,0.484
2018-04-27,CTD1,7.304
2018-04-27,CTD10,4.155
2018-04-27,CTD11,4.615
2018-04-27,CTD12,1.637
2018-04-27,CTD2,5.757
2018-04-27,CTD3,1.102
2018-04-27,CTD4,0.917
2018-04-27,CTD5,0.56
2018-04-27,CTD6,0.259
2018-04-27,CTD7,2.371
2018-04-27,CTD8,0.089
2018-04-27,CTD9,0.041
2018-05-02,CTD1,5.483
2018-05-02,CTD10,17.461
2018-05-02,CTD11,32.502
2018-05-02,CTD12,6.61
2018-05-02,CTD2,2.691
2018-05-02,CTD3,1.674
2018-05-02,CTD4,2.515
2018-05-02,CTD5,0.68
2018-05-02,CTD6,0.033
2018-05-02,CTD7,2.537
2018-05-02,CTD8,2.437
2018-05-02,CTD9,67.06
2018-05-11,CTD1,4.546
2018-05-11,CTD10,2.991
2018-05-11,CTD11,1.519
2018-05-11,CTD12,2.905
2018-05-11,CTD2,2.78
2018-05-11,CTD3,4.163
2018-05-11,CTD4,8.309
2018-05-11,CTD5,0.31
2018-05-11,CTD6,3.167
2018-05-11,CTD7,4.436
2018-05-11,CTD8,3.795
2018-05-11,CTD9,6.674
2018-05-16,CTD1,0.062
2018-05-16,CTD10,3.385
2018-05-16,CTD11,3.339
2018-05-16,CTD12,10.874
2018-05-16,CTD2,2.265
2018-05-16,CTD3,2.229
2018-05-16,CTD4,6.006
2018-05-16,CTD5,0.43
2018-05-16,CTD6,25.557
2018-05-16,CTD7,3.523
2018-05-16,CTD8,3.451
2018-05-16,CTD9,0.235
2018-05-22,CTD1,2.633
2018-05-22,CTD10,7.075
2018-05-22,CTD11,0.766
2018-05-22,CTD12,0.73
2018-05-22,CTD2,0.285
2018-05-22,CTD3,0.67
2018-05-22,CTD4,1.773
2018-05-22,CTD5,0.32
2018-05-22,CTD6,0.035
2018-05-22,CTD7,2.784
2018-05-22,CTD8,2.432
2018-05-22,CTD9,5.816
2018-05-30,CTD1,11.262
2018-05-30,CTD10,1.833
2018-05-30,CTD11,0.796
2018-05-30,CTD12,2.31
2018-05-30,CTD2,3.077
2018-05-30,CTD3,2.308
2018-05-30,CTD4,1.488
2018-05-30,CTD5,0.61
2018-05-30,CTD6,1.517
2018-05-30,CTD7,3.892
2018-05-30,CTD8,5.36
2018-05-30,CTD9,3.541
2018-06-08,CTD1,1.044
2018-06-08,CTD10,4.8
2018-06-08,CTD11,0.871
2018-06-08,CTD12,11.815
2018-06-08,CTD2,22.643
2018-06-08,CTD3,18.017
2018-06-08,CTD4,13.001
2018-06-08,CTD5,0.06
2018-06-08,CTD6,22.397
2018-06-08,CTD7,6.188
2018-06-08,CTD8,1.983
2018-06-08,CTD9,0.0
2018-06-12,CTD1,2.136
