Date,Buoy,Chl,Turbidez
2017-10-11,CTD5,1.3575000000000002,1.2850000000000001
2017-10-11,CTD6,5.8454999999999995,3.8209999999999997
2017-10-11,CTD7,3.1425,3.9555
2017-10-11,CTD8,3.851,3.4560000000000004
2017-10-11,CTD9,,
2017-10-17,CTD1,5.8309999999999995,2.996
2017-10-17,CTD10,4.1,4.3255
2017-10-17,CTD11,4.0225,5.4864999999999995
2017-10-17,CTD12,5.573,5.8955
2017-10-17,CTD2,7.1240000000000006,3.6155
2017-10-17,CTD3,6.4815000000000005,3.5730000000000004
2017-10-17,CTD4,4.914,4.029
2017-10-17,CTD5,1.4124999999999999,1.6125
2017-10-17,CTD6,6.0954999999999995,4.749
2017-10-17,CTD7,5.5145,4.058
2017-10-17,CTD8,5.214,5.061999999999999
2017-10-17,CTD9,,
2017-10-25,CTD1,1.985,32.0595
2017-10-25,CTD10,4.879,3.6645000000000003
2017-10-25,CTD11,6.473000000000001,4.9605
2017-10-25,CTD12,5.944,4.405
2017-10-25,CTD2,5.6594999999999995,2.689
2017-10-25,CTD3,5.503,2.5775
2017-10-25,CTD4,4.2315000000000005,2.941
2017-10-25,CTD5,0.9149999999999999,0.6525
2017-10-25,CTD6,6.15,3.4795
2017-10-25,CTD7,6.227,5.503
