Date,Buoy,Chl,Turbidez
2017-09-11,CTD5,1.387,1.7550000000000001
2017-09-11,CTD6,5.8085,4.6129999999999995
2017-09-11,CTD7,4.213,3.191
2017-09-11,CTD8,5.439,4.647
2017-09-11,CTD9,1.4715,5.1770000000000005
2017-09-20,CTD1,3.81,2.175
2017-09-20,CTD10,6.165,1.783
2017-09-20,CTD11,7.765,3.292
2017-09-20,CTD12,9.556,2.552
2017-09-20,CTD2,6.726,1.354
2017-09-20,CTD3,5.98,1.75
2017-09-20,CTD4,7.3,1.194
2017-09-20,CTD5,2.14,0.918
2017-09-20,CTD6,9.004,1.558
2017-09-20,CTD7,5.847,7.115
2017-09-20,CTD8,7.935,3.03
2017-09-20,CTD9,2.19,1.91
2017-09-27,CTD1,3.4595000000000002,4.577
2017-09-27,CTD10,5.682499999999999,5.3285
2017-09-27,CTD11,5.606,5.5595
2017-09-27,CTD12,5.8580000000000005,5.332
2017-09-27,CTD2,5.802,5.497
2017-09-27,CTD3,5.4455,4.449
2017-09-27,CTD4,3.885,3.7245
2017-09-27,CTD5,0.77,1.965
2017-09-27,CTD6,5.3315,4.6145
2017-09-27,CTD7,3.9545,22.8765
2017-09-27,CTD8,4.845,6.853
2017-09-27,CTD9,1.092,8.3045
2017-10-04,CTD1,3.8395,4.303
2017-10-04,CTD10,3.1500000000000004,4.7075
2017-10-04,CTD11,4.028,7.477
2017-10-04,CTD12,4.4285,5.8425
2017-10-04,CTD2,5.063,5.345000000000001
2017-10-04,CTD3,5.3375,4.298500000000001
2017-10-04,CTD4,4.3475,4.7275
2017-10-04,CTD5,1.2990000000000002,1.385
2017-10-04,CTD6,4.904,5.6395
2017-10-04,CTD7,4.475,15.5715
2017-10-04,CTD8,4.4115,7.467499999999999
2017-10-04,CTD9,0.713,7.436
2017-10-11,CTD1,3.1029999999999998,3.4255
2017-10-11,CTD10,4.640000000000001,5.872
