Date,Buoy,Latitude,Longitude,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Band_14,Band_15,Band_16,Band_17,Band_18,Band_19,Band_20,Band_21,Band_22,Band_23,Band_24,Band_25,Band_26,Band_27,Band_28,Band_29,Band_30,Band_31,Band_32,Band_33
2016-09-08,CTD9,4171106,693183,0.1211,0.093,0.0789,0.054,0.0468,0.0354,0.0347,0.0294,0.0297,0.0086,0.0005,0.0174,0.0127,0.010226058,0.015665328,0.030957593,0.01990384,0.015510135,0.004881624,0.004866436,0.00192395,0.0101823,0.015784953,0.031071505,0.019349148,0.01620837,0.004763808,0.46666175,0.9884068,0.39735746,3.7188897,5.7461076,0.0
2016-09-08,CTD10,4170388,695646,0.1201,0.0914,0.0752,0.0491,0.0424,0.0324,0.0316,0.0262,0.026,0.0083,0.0005,0.0139,0.0102,0.008115246,0.013060685,0.027522178,0.016391564,0.012697783,0.0039504366,0.0039401376,0.0015664888,0.008088785,0.0131281,0.02769294,0.015998505,0.013278036,0.0038563267,0.5012461,0.8325825,0.46444812,2.7492468,4.9082117,0.0
2016-09-08,CTD11,4169609,700351,0.1195,0.0904,0.0721,0.0469,0.0402,0.0331,0.0319,0.0268,0.0278,0.0086,0.0006,0.016,0.0116,0.0063304687,0.0103744175,0.02205941,0.012615739,0.009714669,0.0030108977,0.003009354,0.0012054143,0.006321345,0.010406749,0.02224167,0.012361582,0.010187499,0.0029422787,0.4924416,0.7477825,0.49910983,1.9962544,3.8867784,0.0
2016-09-08,CTD12,4173438,695414,0.1191,0.089,0.0689,0.0445,0.0378,0.0305,0.0292,0.0243,0.0244,0.0078,0.0006,0.0125,0.0095,0.00659485,0.010436455,0.021163791,0.012032199,0.009151811,0.0028323354,0.0028149667,0.0011270401,0.0065948428,0.010463835,0.021342935,0.011808299,0.009603753,0.0027526363,0.41291994,0.74803805,0.4131908,2.1004903,3.2097304,0.0
2017-06-30,CTD1,4187246,695025,0.1268,0.1035,0.0836,0.0479,0.039,0.032,0.0307,0.0285,0.0254,0.01,0.001,0.0166,0.0121,0.013115718,0.023000915,0.04187791,0.011677834,0.0077041043,0.0020798596,0.0020369529,0.00080174045,0.013053553,0.023210928,0.04158528,0.011576632,0.008144204,0.0020076463,0.29822233,0.19810699,0.42230123,3.643988,0.87364674,0.0
2017-06-30,CTD2,4181518,693105,0.1399,0.1199,0.1001,0.0709,0.0639,0.0594,0.059,0.0572,0.0541,0.0191,0.0011,0.044,0.0355,0.009040141,0.017117476,0.031059196,0.0066515137,0.004243801,0.0011389856,0.0011176403,0.00044776828,0.008990452,0.017287325,0.030830482,0.0065764124,0.0045491424,0.0011209209,0.17575206,0.11058089,0.43916228,1.943491,0.43893263,0.0
2017-06-30,CTD3,4181698,695238,0.1405,0.1187,0.0953,0.0707,0.0653,0.0618,0.0611,0.0596,0.0577,0.02,0.001,0.0469,0.0381,0.007432015,0.0134142665,0.02293875,0.005465602,0.0034927768,0.0009634911,0.00094656134,0.000381801,0.007408034,0.013481491,0.02288861,0.0053990376,0.0037473778,0.0009474075,0.15850265,0.1509347,0.39423186,1.4495914,0.5012605,0.0
2017-06-30,CTD4,4180266,698264,0.1412,0.1206,0.0995,0.0729,0.0655,0.061,0.0605,0.0573,0.0559,0.02,0.0009,0.0456,0.0369,0.0088034,0.016282786,0.029617738,0.007814807,0.0052295923,0.0014567749,0.0014371366,0.0005765313,0.008757567,0.016424853,0.029724257,0.007733509,0.0055804984,0.0014262663,0.26022714,0.16533588,0.45364687,1.7323579,0.82796645,0.0
2017-06-30,CTD5,4179450,700268,0.1336,0.1119,0.0884,0.0543,0.049,0.0455,0.0447,0.0441,0.0397,0.0151,0.0009,0.0313,0.0245,0.014605863,0.025234055,0.031391077,0.004922903,0.0029533159,0.00078523206,0.0007663575,0.0003085196,0.014636184,0.025331266,0.031657513,0.0048729363,0.003155968,0.000777402,0.08881455,0.046799593,0.2037433,1.7811011,0.20444421,0.0
2017-06-30,CTD6,4176009,695829,0.1476,0.1268,0.1068,0.0813,0.0749,0.0705,0.0707,0.0671,0.0674,0.0238,0.0009,0.0552,0.0455,0.007663832,0.014419543,0.028344989,0.0075496584,0.004948375,0.0013691151,0.0013514741,0.000542985,0.0076103,0.014541461,0.028271569,0.007459767,0.005289197,0.0013447099,0.23463501,0.17304704,0.4685193,1.6589717,0.8795727,0.0
2017-06-30,CTD7,4176724,690397,0.1519,0.1358,0.1213,0.0865,0.0786,0.0721,0.0724,0.0688,0.0675,0.0243,0.001,0.055,0.0455,0.0117560625,0.02312094,0.047303878,0.011477013,0.007473138,0.0019777762,0.0019421858,0.00076362217,0.011715883,0.023444118,0.046453163,0.011359147,0.00789918,0.0019281914,0.26913744,0.117138445,0.54517484,3.436331,0.8262373,0.0
