Time Interval,Date,Buoy,Latitude,Longitude,Row,Col,Pixel_Value
"('2021-04-21', '2021-04-25')",2021-04-25,CTD-10,37.659833,-0.781967,1834,720,17.290228
"('2021-04-21', '2021-04-25')",2021-04-25,CTD-11,37.6518,-0.728883,1925,1169,
"('2021-04-21', '2021-04-25')",2021-04-25,CTD-12,37.68735,-0.783783,1525,704,
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-1,37.8118,-0.784483,123,698,17.038633
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-2,37.760617,-0.8078,700,501,10.29621
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-3,37.761783,-0.78355,687,706,13.116202
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-4,37.748233,-0.749617,839,994,10.662431
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-5,37.74045,-0.727117,927,1184,11.074294
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-6,37.710417,-0.778383,1265,750,4.5487094
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-7,37.718,-0.839783,1179,230,8.028452
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-8,37.694517,-0.8104,1444,479,10.4187355
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-9,37.666817,-0.809683,1756,485,4.504155
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-10,37.659833,-0.781967,1834,720,25.256395
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-11,37.6518,-0.728883,1925,1169,57.677376
"('2021-04-26', '2021-04-30')",2021-04-30,CTD-12,37.68735,-0.783783,1525,704,10.877041
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-1,37.8118,-0.784483,123,698,16.813076
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-2,37.760617,-0.8078,700,501,14.039
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-3,37.761783,-0.78355,687,706,13.105089
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-4,37.748233,-0.749617,839,994,15.110568
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-5,37.74045,-0.727117,927,1184,11.250452
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-6,37.710417,-0.778383,1265,750,17.191147
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-7,37.718,-0.839783,1179,230,14.806363
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-8,37.694517,-0.8104,1444,479,11.480371
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-9,37.666817,-0.809683,1756,485,7.81681
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-10,37.659833,-0.781967,1834,720,14.901894
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-11,37.6518,-0.728883,1925,1169,13.448656
"('2021-05-01', '2021-05-05')",2021-05-05,CTD-12,37.68735,-0.783783,1525,704,12.612111
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-1,37.8118,-0.784483,123,698,14.389378
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-2,37.760617,-0.8078,700,501,10.316828
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-3,37.761783,-0.78355,687,706,12.872211
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-4,37.748233,-0.749617,839,994,16.7885
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-5,37.74045,-0.727117,927,1184,16.508244
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-6,37.710417,-0.778383,1265,750,15.497361
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-7,37.718,-0.839783,1179,230,12.698602
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-8,37.694517,-0.8104,1444,479,24.107584
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-9,37.666817,-0.809683,1756,485,11.399551
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-10,37.659833,-0.781967,1834,720,14.968774
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-11,37.6518,-0.728883,1925,1169,14.840853
"('2021-05-06', '2021-05-10')",2021-05-10,CTD-12,37.68735,-0.783783,1525,704,16.727747
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-1,37.8118,-0.784483,123,698,17.642036
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-2,37.760617,-0.8078,700,501,13.724472
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-3,37.761783,-0.78355,687,706,14.895601
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-4,37.748233,-0.749617,839,994,12.654645
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-5,37.74045,-0.727117,927,1184,15.2714205
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-6,37.710417,-0.778383,1265,750,15.962665
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-7,37.718,-0.839783,1179,230,21.181168
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-8,37.694517,-0.8104,1444,479,14.252802
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-9,37.666817,-0.809683,1756,485,10.851942
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-10,37.659833,-0.781967,1834,720,14.107847
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-11,37.6518,-0.728883,1925,1169,12.299689
"('2021-05-11', '2021-05-15')",2021-05-15,CTD-12,37.68735,-0.783783,1525,704,12.835393
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-1,37.8118,-0.784483,123,698,14.039
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-2,37.760617,-0.8078,700,501,13.207085
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-3,37.761783,-0.78355,687,706,14.549212
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-4,37.748233,-0.749617,839,994,16.587702
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-5,37.74045,-0.727117,927,1184,10.333757
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-6,37.710417,-0.778383,1265,750,12.4083395
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-7,37.718,-0.839783,1179,230,11.386666
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-8,37.694517,-0.8104,1444,479,6.0775733
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-9,37.666817,-0.809683,1756,485,10.869461
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-10,37.659833,-0.781967,1834,720,12.972071
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-11,37.6518,-0.728883,1925,1169,14.6550455
"('2021-05-16', '2021-05-20')",2021-05-20,CTD-12,37.68735,-0.783783,1525,704,10.733932
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-1,37.8118,-0.784483,123,698,19.952135
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-2,37.760617,-0.8078,700,501,13.574256
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-3,37.761783,-0.78355,687,706,13.099432
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-4,37.748233,-0.749617,839,994,16.219501
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-5,37.74045,-0.727117,927,1184,13.145771
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-6,37.710417,-0.778383,1265,750,13.646306
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-7,37.718,-0.839783,1179,230,14.32248
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-8,37.694517,-0.8104,1444,479,20.839594
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-9,37.666817,-0.809683,1756,485,10.805702
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-10,37.659833,-0.781967,1834,720,28.726076
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-11,37.6518,-0.728883,1925,1169,12.396021
"('2021-05-21', '2021-05-25')",2021-05-25,CTD-12,37.68735,-0.783783,1525,704,17.44364
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-1,37.8118,-0.784483,123,698,
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-2,37.760617,-0.8078,700,501,
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-3,37.761783,-0.78355,687,706,15.855511
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-4,37.748233,-0.749617,839,994,10.67011
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-5,37.74045,-0.727117,927,1184,16.979986
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-6,37.710417,-0.778383,1265,750,12.911614
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-7,37.718,-0.839783,1179,230,15.464148
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-8,37.694517,-0.8104,1444,479,13.733943
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-9,37.666817,-0.809683,1756,485,15.849422
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-10,37.659833,-0.781967,1834,720,16.081312
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-11,37.6518,-0.728883,1925,1169,16.013815
"('2021-05-26', '2021-05-30')",2021-05-30,CTD-12,37.68735,-0.783783,1525,704,15.126836
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-1,37.8118,-0.784483,123,698,
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-2,37.760617,-0.8078,700,501,
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-3,37.761783,-0.78355,687,706,15.847355
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-4,37.748233,-0.749617,839,994,15.543904
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-5,37.74045,-0.727117,927,1184,15.740321
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-6,37.710417,-0.778383,1265,750,15.567063
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-7,37.718,-0.839783,1179,230,
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-8,37.694517,-0.8104,1444,479,15.45594
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-9,37.666817,-0.809683,1756,485,15.790337
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-10,37.659833,-0.781967,1834,720,15.4011
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-11,37.6518,-0.728883,1925,1169,15.565983
"('2021-05-31', '2021-06-04')",2021-06-04,CTD-12,37.68735,-0.783783,1525,704,15.831703
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-1,37.8118,-0.784483,123,698,14.183298
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-2,37.760617,-0.8078,700,501,12.555564
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-3,37.761783,-0.78355,687,706,13.8432665
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-4,37.748233,-0.749617,839,994,7.586394
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-5,37.74045,-0.727117,927,1184,12.250098
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-6,37.710417,-0.778383,1265,750,13.891619
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-7,37.718,-0.839783,1179,230,15.484168
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-8,37.694517,-0.8104,1444,479,17.282003
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-9,37.666817,-0.809683,1756,485,11.029505
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-10,37.659833,-0.781967,1834,720,16.086658
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-11,37.6518,-0.728883,1925,1169,14.125739
"('2021-06-05', '2021-06-09')",2021-06-09,CTD-12,37.68735,-0.783783,1525,704,11.317521
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-1,37.8118,-0.784483,123,698,
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-2,37.760617,-0.8078,700,501,18.769016
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-3,37.761783,-0.78355,687,706,16.488794
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-4,37.748233,-0.749617,839,994,17.520071
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-5,37.74045,-0.727117,927,1184,15.3067255
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-6,37.710417,-0.778383,1265,750,14.43686
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-7,37.718,-0.839783,1179,230,15.261956
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-8,37.694517,-0.8104,1444,479,15.025382
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-9,37.666817,-0.809683,1756,485,15.09166
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-10,37.659833,-0.781967,1834,720,17.076838
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-11,37.6518,-0.728883,1925,1169,16.864206
"('2021-06-10', '2021-06-14')",2021-06-14,CTD-12,37.68735,-0.783783,1525,704,16.649805
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-1,37.8118,-0.784483,123,698,16.27537
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-2,37.760617,-0.8078,700,501,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-3,37.761783,-0.78355,687,706,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-4,37.748233,-0.749617,839,994,15.662895
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-5,37.74045,-0.727117,927,1184,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-6,37.710417,-0.778383,1265,750,15.742341
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-7,37.718,-0.839783,1179,230,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-8,37.694517,-0.8104,1444,479,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-9,37.666817,-0.809683,1756,485,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-10,37.659833,-0.781967,1834,720,
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-11,37.6518,-0.728883,1925,1169,18.72888
"('2021-06-15', '2021-06-19')",2021-06-19,CTD-12,37.68735,-0.783783,1525,704,
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-1,37.8118,-0.784483,123,698,13.607766
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-2,37.760617,-0.8078,700,501,13.886124
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-3,37.761783,-0.78355,687,706,13.726186
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-4,37.748233,-0.749617,839,994,11.777459
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-5,37.74045,-0.727117,927,1184,11.965695
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-6,37.710417,-0.778383,1265,750,17.210772
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-7,37.718,-0.839783,1179,230,11.353255
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-8,37.694517,-0.8104,1444,479,7.7867074
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-9,37.666817,-0.809683,1756,485,
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-10,37.659833,-0.781967,1834,720,13.116202
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-11,37.6518,-0.728883,1925,1169,11.780271
"('2021-06-20', '2021-06-24')",2021-06-24,CTD-12,37.68735,-0.783783,1525,704,15.04968
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-1,37.8118,-0.784483,123,698,13.077975
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-2,37.760617,-0.8078,700,501,11.295505
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-3,37.761783,-0.78355,687,706,16.021383
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-4,37.748233,-0.749617,839,994,13.667322
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-5,37.74045,-0.727117,927,1184,16.885572
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-6,37.710417,-0.778383,1265,750,15.925309
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-7,37.718,-0.839783,1179,230,11.214914
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-8,37.694517,-0.8104,1444,479,18.62844
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-9,37.666817,-0.809683,1756,485,18.14712
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-10,37.659833,-0.781967,1834,720,18.731398
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-11,37.6518,-0.728883,1925,1169,12.012313
"('2021-06-25', '2021-06-29')",2021-06-29,CTD-12,37.68735,-0.783783,1525,704,7.777556
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-1,37.8118,-0.784483,123,698,9.242009
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-2,37.760617,-0.8078,700,501,13.299661
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-3,37.761783,-0.78355,687,706,11.652723
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-4,37.748233,-0.749617,839,994,13.753654
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-5,37.74045,-0.727117,927,1184,12.602428
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-6,37.710417,-0.778383,1265,750,16.244234
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-7,37.718,-0.839783,1179,230,14.100739
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-8,37.694517,-0.8104,1444,479,14.497943
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-9,37.666817,-0.809683,1756,485,12.200772
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-10,37.659833,-0.781967,1834,720,13.91568
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-11,37.6518,-0.728883,1925,1169,13.97499
"('2021-06-30', '2021-07-04')",2021-07-04,CTD-12,37.68735,-0.783783,1525,704,13.112232
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-1,37.8118,-0.784483,123,698,13.941066
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-2,37.760617,-0.8078,700,501,11.739493
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-3,37.761783,-0.78355,687,706,17.922197
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-4,37.748233,-0.749617,839,994,12.260144
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-5,37.74045,-0.727117,927,1184,16.155268
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-6,37.710417,-0.778383,1265,750,13.2748575
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-7,37.718,-0.839783,1179,230,9.780649
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-8,37.694517,-0.8104,1444,479,11.713084
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-9,37.666817,-0.809683,1756,485,14.180764
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-10,37.659833,-0.781967,1834,720,12.299528
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-11,37.6518,-0.728883,1925,1169,15.671003
"('2021-07-05', '2021-07-09')",2021-07-09,CTD-12,37.68735,-0.783783,1525,704,13.981024
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-1,37.8118,-0.784483,123,698,16.279486
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-2,37.760617,-0.8078,700,501,14.628685
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-3,37.761783,-0.78355,687,706,15.367513
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-4,37.748233,-0.749617,839,994,15.3433895
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-5,37.74045,-0.727117,927,1184,15.551189
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-6,37.710417,-0.778383,1265,750,15.672125
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-7,37.718,-0.839783,1179,230,10.4681425
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-8,37.694517,-0.8104,1444,479,14.648506
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-9,37.666817,-0.809683,1756,485,13.519603
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-10,37.659833,-0.781967,1834,720,14.190402
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-11,37.6518,-0.728883,1925,1169,12.768079
"('2021-07-10', '2021-07-14')",2021-07-14,CTD-12,37.68735,-0.783783,1525,704,13.546946
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-1,37.8118,-0.784483,123,698,10.28026
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-2,37.760617,-0.8078,700,501,13.183402
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-3,37.761783,-0.78355,687,706,15.567749
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-4,37.748233,-0.749617,839,994,14.462281
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-5,37.74045,-0.727117,927,1184,24.539185
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-6,37.710417,-0.778383,1265,750,14.394409
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-7,37.718,-0.839783,1179,230,19.733923
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-8,37.694517,-0.8104,1444,479,41.216145
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-9,37.666817,-0.809683,1756,485,14.267314
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-10,37.659833,-0.781967,1834,720,8.485689
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-11,37.6518,-0.728883,1925,1169,36.363724
"('2021-07-15', '2021-07-19')",2021-07-19,CTD-12,37.68735,-0.783783,1525,704,26.373558
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-1,37.8118,-0.784483,123,698,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-2,37.760617,-0.8078,700,501,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-3,37.761783,-0.78355,687,706,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-4,37.748233,-0.749617,839,994,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-5,37.74045,-0.727117,927,1184,16.706123
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-6,37.710417,-0.778383,1265,750,17.20669
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-7,37.718,-0.839783,1179,230,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-8,37.694517,-0.8104,1444,479,14.95241
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-9,37.666817,-0.809683,1756,485,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-10,37.659833,-0.781967,1834,720,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-11,37.6518,-0.728883,1925,1169,
"('2021-07-20', '2021-07-24')",2021-07-24,CTD-12,37.68735,-0.783783,1525,704,
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-1,37.8118,-0.784483,123,698,
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-2,37.760617,-0.8078,700,501,14.532956
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-3,37.761783,-0.78355,687,706,18.328884
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-4,37.748233,-0.749617,839,994,15.054207
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-5,37.74045,-0.727117,927,1184,16.70415
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-6,37.710417,-0.778383,1265,750,14.202061
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-7,37.718,-0.839783,1179,230,15.057255
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-8,37.694517,-0.8104,1444,479,15.526634
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-9,37.666817,-0.809683,1756,485,15.192571
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-10,37.659833,-0.781967,1834,720,14.96959
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-11,37.6518,-0.728883,1925,1169,23.032352
"('2022-01-01', '2022-01-05')",2022-01-05,CTD-12,37.68735,-0.783783,1525,704,13.695486
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-1,37.8118,-0.784483,123,698,14.039
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-2,37.760617,-0.8078,700,501,14.039
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-3,37.761783,-0.78355,687,706,14.039
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-4,37.748233,-0.749617,839,994,14.039
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-5,37.74045,-0.727117,927,1184,14.039
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-6,37.710417,-0.778383,1265,750,14.039
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-7,37.718,-0.839783,1179,230,100.90988
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-8,37.694517,-0.8104,1444,479,14.039
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-9,37.666817,-0.809683,1756,485,4.5348687
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-10,37.659833,-0.781967,1834,720,14.039
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-11,37.6518,-0.728883,1925,1169,14.039
"('2022-01-06', '2022-01-10')",2022-01-10,CTD-12,37.68735,-0.783783,1525,704,19.7767
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-1,37.8118,-0.784483,123,698,8.463503
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-2,37.760617,-0.8078,700,501,5.2745104
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-3,37.761783,-0.78355,687,706,4.9491067
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-4,37.748233,-0.749617,839,994,4.6733866
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-5,37.74045,-0.727117,927,1184,4.6619725
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-6,37.710417,-0.778383,1265,750,7.4523177
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-7,37.718,-0.839783,1179,230,4.5123386
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-8,37.694517,-0.8104,1444,479,4.7786145
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-9,37.666817,-0.809683,1756,485,5.95747
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-10,37.659833,-0.781967,1834,720,4.5421185
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-11,37.6518,-0.728883,1925,1169,5.5590262
"('2022-01-11', '2022-01-15')",2022-01-15,CTD-12,37.68735,-0.783783,1525,704,5.901996
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-1,37.8118,-0.784483,123,698,5.799196
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-2,37.760617,-0.8078,700,501,4.8376584
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-3,37.761783,-0.78355,687,706,5.7033877
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-4,37.748233,-0.749617,839,994,13.173684
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-5,37.74045,-0.727117,927,1184,22.009586
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-6,37.710417,-0.778383,1265,750,5.403179
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-7,37.718,-0.839783,1179,230,5.034126
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-8,37.694517,-0.8104,1444,479,5.58968
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-9,37.666817,-0.809683,1756,485,15.686669
"('2022-01-16', '2022-01-20')",2022-01-20,CTD-10,37.659833,-0.781967,1834,720,18.57046
